Date,Paradise (679) Precipitation Accumulation (in) Start of Day Values,Paradise (679) Precipitation Increment (in),Paradise (679) Precipitation Increment - Snow-adj (in),Paradise (679) Air Temperature Average (degF),Paradise (679) Air Temperature Minimum (degF),Paradise (679) Air Temperature Maximum (degF),Paradise (679) Soil Moisture Percent -2in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -4in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -8in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -20in (pct) Start of Day Values,Paradise (679) Snow Density (pct) Start of Day Values,Paradise (679) Snow Water Equivalent (in) Start of Day Values,Paradise (679) Snow Depth (in) Start of Day Values,Paradise (679) Snow Rain Ratio (unitless),Paradise (679) Real Dielectric Constant -2in (unitless) Start of Day Values
1/11/15,62.5,0,0.1,33,32,36,32.7,29.6,35.4,35.6,37.2,16,43,,
1/12/15,62.5,0,0.2,33,28,39,32.6,29.5,35.4,35.5,38.3,16.1,42,,
1/13/15,62.5,0.1,0.1,37,28,47,32.6,29.5,35.4,35.4,38.8,16.3,42,100,
1/14/15,62.6,0,0.2,40,33,49,32.4,29.4,35.3,35.5,39,16.4,42,,
1/15/15,62.6,0.5,0.5,37,33,40,32.3,29.1,35.3,35.4,39.5,16.6,42,80,
1/16/15,63.1,0.2,0.2,31,27,37,32.4,29.2,35.3,35.3,37,17,46,100,
1/17/15,63.3,3,3,38,32,42,32.4,29.3,35.2,35.3,36.6,17.2,47,43,
1/18/15,66.3,1.1,1.1,33,30,42,35.2,31.8,36.4,36.4,33.6,18.5,55,0,
1/19/15,67.4,0.3,0.4,30,26,36,34.4,31.2,36.1,36.2,34.3,18.5,54,133,
1/20/15,67.7,0.1,0.1,29,24,36,33.8,30.5,35.9,36,35,18.9,54,100,
1/21/15,67.8,0,0.1,35,27,47,33.5,30.2,35.7,35.8,35.2,19,54,,
1/22/15,67.8,0.2,0.2,37,35,40,33.2,29.9,35.6,35.6,36,19.1,53,0,
1/23/15,68,1.2,1.2,41,38,44,33.3,29.9,35.6,35.6,36.7,19.1,52,0,
1/24/15,69.2,0.4,0.4,43,38,46,35.1,31.5,36.3,36.2,38,19,50,0,
1/25/15,69.6,0,0,50,38,60,35.1,31.7,36.3,36.4,37.9,18.2,48,,
1/26/15,69.6,0,0,52,44,60,34.5,31,36.1,36.1,38.7,18.2,47,,
1/27/15,69.6,0,0,39,35,45,34.3,30.8,35.9,35.9,38.7,18.2,47,,
1/28/15,69.6,0,0.1,36,30,43,34.2,30.6,35.9,35.9,38.7,18.2,47,,
1/29/15,69.6,0,0,42,38,51,34,30.4,35.8,35.8,39.8,18.3,46,,
1/30/15,69.6,0,0.1,42,36,50,33.8,30.4,35.7,35.7,39.8,18.3,46,,
1/31/15,69.6,0,0,40,35,48,33.5,30,35.6,35.6,40,18.4,46,,
2/1/15,69.6,0.4,0.4,35,31,39,33,29.8,35.5,35.5,38.7,18.2,47,100,
2/2/15,70,0.6,0.6,34,28,38,33.2,29.6,35.5,35.5,38,18.6,49,50,
2/3/15,70.6,0.1,0.2,33,31,36,34.3,30.5,35.8,35.6,41.1,18.9,46,200,
2/4/15,70.7,0.4,0.4,36,31,41,34.1,30.4,35.7,35.7,42.4,19.1,45,75,
2/5/15,71.1,2.3,2.3,40,37,43,34,30.3,35.7,35.7,39.6,19.4,49,17,
2/6/15,73.4,1.8,1.8,39,36,42,36.2,32.4,36.5,36.5,41.2,19.8,48,0,
2/7/15,75.2,1.8,1.8,36,34,38,36.2,32.5,36.5,36.7,42,18.9,45,11,
2/8/15,77,0.8,0.8,37,33,42,36.4,32.7,36.6,36.7,41.5,19.1,46,0,
2/9/15,77.8,1.3,1.3,37,34,40,35.9,32,36.4,36.4,41.5,19.1,46,23,
2/10/15,79.1,0.5,0.5,36,35,39,36.1,32.2,36.4,36.5,41.3,19.4,47,0,
2/11/15,79.6,0,0,42,35,51,35.8,32.1,36.3,36.4,41.3,19,46,,
2/12/15,79.6,0,0,45,41,52,35.4,31.4,36.2,36.2,40.9,18.8,46,,
2/13/15,79.6,0,0.1,47,36,58,35.3,31.3,36.1,36,41.3,18.6,45,,
2/14/15,79.6,0,0,36,31,41,35.4,31.3,36.1,36,40.7,18.7,46,,
2/15/15,79.6,0,0,38,31,47,35.3,31.4,36.1,36.1,41.3,18.6,45,,
2/16/15,79.6,0,0.1,36,32,41,34.9,31,36,36,41.3,18.6,45,,
2/17/15,79.6,0,0,40,34,47,34.2,30.6,35.9,35.8,41.6,18.7,45,,
2/18/15,79.6,0,0,39,33,44,33.8,30.3,35.7,35.8,41.3,18.6,45,,
2/19/15,79.6,0.3,0.4,34,33,37,33.3,29.8,35.6,35.6,41.1,18.5,45,133,
2/20/15,79.9,0.6,0.8,33,30,35,32.9,29.7,35.5,35.6,44,18.9,43,133,
2/21/15,80.5,0.1,0.1,31,26,38,33.1,29.6,35.5,35.5,41.9,19.7,47,0,
2/22/15,80.6,0,0.1,30,23,40,32.9,29.5,35.4,35.5,40.8,19.6,48,,
2/23/15,80.6,0,0,37,26,48,32.8,29.4,35.3,35.4,41,19.7,48,,
2/24/15,80.6,0,0,36,29,44,32.7,29.4,35.3,35.4,41,19.7,48,,
2/25/15,80.6,0.1,0.1,31,29,35,32.4,29.1,35.2,35.3,41.9,19.7,47,0,
2/26/15,80.7,0.5,0.7,34,31,38,32.2,28.9,35.1,35.3,42.8,19.7,46,140,
2/27/15,81.2,0.7,0.9,32,29,35,32.2,28.7,35,35.2,40.8,20.4,50,129,
2/28/15,81.9,0,0,30,25,38,32.1,28.7,35.1,35.2,37.4,21.3,57,,
3/1/15,81.9,0,0.2,32,26,42,31.9,28.6,34.9,35.2,37,21.1,57,,
3/2/15,81.9,0,0,29,25,34,31.8,28.3,34.9,35.2,38.7,21.3,55,,
3/3/15,81.9,0,0,27,21,37,31.8,28.5,34.9,35.1,40.2,21.3,53,,
3/4/15,81.9,0,0.1,34,25,43,31.7,28.4,34.9,35.1,43.3,21.2,49,,
3/5/15,81.9,0,0,38,31,47,31.6,28.2,34.8,35,39.4,21.3,54,,
3/6/15,81.9,0,0,42,37,50,31.4,28,34.7,35,39.1,21.1,54,,
3/7/15,81.9,0.1,0.1,42,36,52,31.3,27.9,34.7,35,39.6,21,53,0,
3/8/15,82,0,0,45,39,55,31,27.9,34.6,35,40.4,21,52,,
3/9/15,82,0,0.1,43,38,53,31.2,27.5,34.5,34.9,40.4,21,52,,
3/10/15,82,0.1,0.1,48,39,61,31.4,27.8,34.6,35,41.4,21.1,51,0,
3/11/15,82.1,0.5,0.5,39,36,42,32,28,34.7,34.9,42,21,50,20,
3/12/15,82.6,0,0,40,34,49,34.8,29.8,35.3,35.1,44,21.1,48,,
3/13/15,82.6,0.1,0.1,46,39,53,35.4,31,36,35.8,43.3,20.8,48,0,
3/14/15,82.7,2.7,2.7,39,34,42,35.6,31.2,36,35.9,44,20.7,47,0,
3/15/15,85.4,2.1,2.1,36,30,40,37,32.9,36.7,37.2,44.3,20.4,46,0,
3/16/15,87.5,0.2,0.2,34,29,41,37,32.8,36.7,37.1,45.3,20.4,45,0,
3/17/15,87.7,0.2,0.3,35,31,44,35.5,31.6,36.3,36.4,42.6,20,47,150,
3/18/15,87.9,0,0.1,35,31,43,34.8,31,36.1,36.2,44.1,20.3,46,,
3/19/15,87.9,0.1,0.1,41,33,50,34.7,30.7,36,36,42.5,20.4,48,0,
3/20/15,88,0.2,0.2,42,36,49,35.1,30.9,36,35.9,43.4,20.4,47,50,
3/21/15,88.2,0.6,0.6,33,30,37,36,31.4,36.1,36,44.6,20.5,46,67,
3/22/15,88.8,0.3,0.3,33,27,39,35.7,31.7,36.3,36.2,44.5,20.9,47,100,
3/23/15,89.1,0.4,0.7,31,28,35,34.9,31,36.1,36,44.2,21.2,48,175,
3/24/15,89.5,0.8,0.8,30,27,36,34.4,30.6,35.9,35.9,36.5,21.9,60,75,
3/25/15,90.3,2.3,2.3,36,30,40,34,30.4,35.8,35.8,37.5,22.5,60,65,
3/26/15,92.6,0,0,47,37,59,37.6,33,36.6,36.9,42.1,24,57,,
3/27/15,92.6,0.4,0.4,48,34,59,37,32.4,36.4,36.6,41.8,23,55,0,
3/28/15,93,0.3,0.3,35,32,41,37.7,32.9,36.6,36.6,46.9,23,49,0,
3/29/15,93.3,0,0,39,33,48,36.9,32.4,36.5,36.6,45.8,22.9,50,,
3/30/15,93.3,0,0,43,35,55,36.8,32.2,36.4,36.4,44.5,22.7,51,,
3/31/15,93.3,0.8,1,31,27,39,36.9,32.4,36.4,36.4,45.7,22.4,49,125,
4/1/15,94.1,0.4,0.4,29,25,38,36.1,31.9,36.3,36.3,46.8,23.4,50,50,
4/2/15,94.5,0,0,30,23,38,35.3,31.2,36.2,36.2,42.9,23.6,55,,
4/3/15,94.5,0.2,0.2,30,25,39,34.8,30.9,36,36,42.9,23.6,55,100,
4/4/15,94.7,0,0,29,21,40,34.4,30.6,35.9,35.9,43.3,23.8,55,,
4/5/15,94.7,0,0,32,27,40,34.2,30.3,35.8,35.8,41,23.8,58,,
4/6/15,94.7,0.1,0.2,32,26,40,33.9,30,35.7,35.7,41.8,23.8,57,200,
4/7/15,94.8,0.2,0.2,34,31,42,33.5,29.8,35.6,35.6,42.1,24,57,0,
4/8/15,95,0.3,0.4,34,31,38,33.9,29.9,35.6,35.6,42.9,24,56,133,
4/9/15,95.3,0.1,0.1,36,28,47,33.8,29.9,35.5,35.5,42.8,24.4,57,0,
4/10/15,95.4,0.2,0.4,38,32,46,33.9,29.8,35.5,35.5,43.6,24.4,56,200,
4/11/15,95.6,0.9,1.1,28,25,33,34.8,30,35.6,35.5,42.8,24.8,58,122,
4/12/15,96.5,0.1,0.1,30,24,37,34.4,30.1,35.5,35.5,43.2,25.9,60,100,
4/13/15,96.6,0.4,0.6,33,25,47,33.9,30,35.6,35.5,41.9,26,62,150,
4/14/15,97,0.7,0.7,28,24,38,33.7,29.7,35.5,35.5,41.6,26.6,64,86,
4/15/15,97.7,0,0,31,24,41,33.6,29.6,35.5,35.5,41.2,27.2,66,,
4/16/15,97.7,0,0,43,30,55,34.6,29.9,35.5,35.4,41.2,27.2,66,,
4/17/15,97.7,0,0,46,37,57,36.7,31,35.7,35.6,42.9,27,63,,
4/18/15,97.7,0,0,46,35,58,36.8,31.6,35.9,35.8,43.9,26.8,61,,
4/19/15,97.7,0,0,49,42,60,37.2,31.9,36,35.9,45.1,26.6,59,,
4/20/15,97.7,0,0,51,43,65,37.6,32.3,36.1,36.1,46.1,26.3,57,,
4/21/15,97.7,0,0,41,26,54,37.5,32.7,36.4,36.2,46.4,26,56,,
4/22/15,97.7,0,0,32,26,44,37.4,32.7,36.4,36.3,46.7,25.7,55,,
4/23/15,97.7,0.2,0.2,31,26,38,36.8,32.1,36.3,36.1,47.2,25.5,54,100,
4/24/15,97.9,0.5,0.6,31,28,38,35.8,31.5,36.1,36.1,46.7,25.7,55,120,
4/25/15,98.4,0.2,0.2,31,25,40,35.1,31,36.1,35.9,47,26.3,56,100,
4/26/15,98.6,0.2,0.2,35,23,47,35,30.8,36,35.8,47.3,26.5,56,0,
4/27/15,98.8,0.1,0.1,49,38,62,36.2,31.4,36,35.8,48,26.4,55,0,
4/28/15,98.9,0,0,43,32,55,37.8,33.2,36.7,37.1,48.5,26.2,54,,
4/29/15,98.9,0,0,35,29,44,37.3,32.9,36.6,36.9,48.3,25.6,53,,
4/30/15,98.9,0,0,41,31,53,37.2,32.8,36.6,36.7,49.4,25.2,51,,
5/1/15,98.9,0,0,45,37,56,37.6,33.2,36.7,37,50.4,24.7,49,,
5/2/15,98.9,0,0,42,34,54,37.4,33.5,36.8,37.1,50.2,24.1,48,,
5/3/15,98.9,0,0,48,38,58,37.2,34.9,36.9,37.1,50,23.5,47,,
5/4/15,98.9,0,0,44,33,54,36.8,34.9,36.8,37.1,50.9,22.9,45,,
5/5/15,98.9,0.5,0.5,32,29,39,36.5,34.5,36.9,37.2,52.6,22.1,42,80,
5/6/15,99.4,0,0,33,27,40,35.7,32.7,36.4,36.4,52.3,22.5,43,,
5/7/15,99.4,0,0,40,30,53,35.5,32.5,36.4,36.3,50,22.5,45,,
5/8/15,99.4,0.1,0.1,49,38,59,35.7,33.4,36.8,36.8,50.5,22.2,44,0,
5/9/15,99.5,0,0,52,44,63,35.8,33.6,36.9,37.1,50.2,21.6,43,,
5/10/15,99.5,0,0,50,40,61,35.6,33.4,36.8,37.2,49.5,20.8,42,,
5/11/15,99.5,0.3,0.3,38,36,41,35.4,33,36.7,37.1,48.5,19.9,41,0,
5/12/15,99.8,0.7,0.7,38,35,45,36.5,33.9,36.9,37,48.5,19.4,40,0,
5/13/15,100.5,0.2,0.2,36,34,38,36.9,34.4,36.9,37.2,49.5,18.8,38,0,
5/14/15,100.7,0.1,0.1,42,35,51,36.3,33.5,36.7,37,49.7,18.4,37,0,
5/15/15,100.8,0,0,40,38,44,35.3,32.7,36.6,36.7,49.2,17.7,36,,
5/16/15,100.8,0.1,0.1,39,37,43,35.1,32.3,36.4,36.6,50.3,17.1,34,0,
5/17/15,100.9,0,0,46,35,57,35.1,32.3,36.3,36.6,50.9,16.3,32,,
5/18/15,100.9,0,0,49,45,61,34.6,32.1,36.4,36.6,50,15,30,,
5/19/15,100.9,0,0,48,42,58,34.1,31.4,36.1,36.5,49.6,13.9,28,,
5/20/15,100.9,0.2,0.2,53,42,63,33.8,31,36,36.3,50,13,26,0,
5/21/15,101.1,0,0,54,48,63,33.5,30.6,35.9,36.2,49.2,11.8,24,,
5/22/15,101.1,0.2,0.2,46,42,53,33,30.2,35.7,36,49.5,10.4,21,0,
5/23/15,101.3,0.1,0.1,43,40,47,34.5,31.1,35.8,36,47.5,9.5,20,0,
5/24/15,101.4,0.1,0.1,43,38,47,34.1,30.9,35.8,35.9,50,8.5,17,0,
5/25/15,101.5,0,0,43,40,51,33.7,30.4,35.6,35.8,50,7.5,15,,
5/26/15,101.5,0,0,44,40,47,33.5,30.2,35.6,35.8,50.8,6.6,13,,
5/27/15,101.5,0.1,0.1,51,40,61,33.1,29.7,35.4,35.6,50.9,5.6,11,0,
5/28/15,101.6,0,0,57,45,71,32.4,29,35.2,35.5,48.8,3.9,8,,
5/29/15,101.6,0,0,58,50,69,31.4,28.3,34.8,35.3,50,2,4,,
5/30/15,101.6,0,0,54,46,65,30.4,27.4,34.4,35.1,,0.5,2,,
5/31/15,101.6,0,0,58,47,70,29,26,33.8,35,,0,0,,
6/1/15,101.6,0.3,0.3,47,43,54,27.7,25.2,33.3,34.8,,0,0,0,
6/2/15,101.9,0.2,0.2,41,39,45,29.6,26.2,33.9,34.8,,0,0,0,
6/3/15,102.1,0.1,0.1,42,38,45,31.4,27.8,34.5,35,,0,0,0,
6/4/15,102.2,0,0,45,40,51,31.6,28,34.5,35.1,,0,0,,
6/5/15,102.2,0,0,55,44,66,31.1,27.8,34.5,35,,0,0,,
6/6/15,102.2,0,0,60,50,70,29.6,26.7,34.2,35,,0,0,,
6/7/15,102.2,0,0,63,53,73,27.8,25.6,33.7,34.9,,0,0,,
6/8/15,102.2,0,0,64,56,73,26.1,24,32.9,34.8,,0,0,,
6/9/15,102.2,0,0,60,49,73,24,22,32.2,34.5,,0,0,,
6/10/15,102.2,0,0,54,46,64,20.9,19.6,31.4,34.4,,0,0,,
6/11/15,102.2,0,0,52,42,65,18.8,18.2,30.8,34.1,,0,0,,
6/12/15,102.2,0,0,44,36,55,15.9,16.4,30,34,,0,0,,
6/13/15,102.2,0,0,47,37,58,14.2,15.6,29.4,33.8,,0,0,,
6/14/15,102.2,0,0,56,44,67,11.1,13.9,28.7,33.6,,0,0,,
6/15/15,102.2,0,0,59,52,71,9,11.9,28,33.2,,0,0,,
6/16/15,102.2,0,0,53,43,64,8.5,9.8,26.7,33.1,,0,0,,
6/17/15,102.2,0,0,52,41,63,6.9,8.7,25.6,32.8,,0,0,,
6/18/15,102.2,0,0,53,42,66,6.1,7.6,24.9,32.7,,0,0,,
6/19/15,102.2,0,0,45,39,55,5.7,7.2,24.2,32.4,,0,0,,
6/20/15,102.2,0,0,50,38,62,5.5,7.1,23.8,32.2,,0,0,,
6/21/15,102.2,0,0,54,46,65,5,6.6,23,32,,0,0,,
6/22/15,102.2,0,0,52,43,63,4,6.1,21.5,31.7,,0,0,,
6/23/15,102.2,0,0,52,41,64,4.7,5.4,20.3,31.3,,0,0,,
6/24/15,102.2,0,0,53,46,61,4.2,5,18.8,31.1,,0,0,,
6/25/15,102.2,0,0,61,48,74,3.8,5,18.5,30.7,,0,0,,
6/26/15,102.2,0,0,69,57,79,4.7,4.4,17.5,30.3,,0,0,,
6/27/15,102.2,0,0,73,67,82,4.4,5.9,14.9,29.8,,0,0,,
6/28/15,102.2,0,0,69,60,82,3.9,3.7,14.5,29.2,,0,0,,
6/29/15,102.2,0,0,64,55,75,4,4.5,14.3,28.8,,0,0,,
6/30/15,102.2,0,0,62,54,74,4.3,3.8,14.1,28.3,,0,0,,
7/1/15,102.2,0,0,65,53,76,3.7,4.1,12.9,27.5,,0,0,,
7/2/15,102.2,0,0,68,60,77,3.1,3.6,12.2,26.8,,0,0,,
7/3/15,102.2,0,0,65,57,76,2.8,4.1,11.6,25.6,,0,0,,
7/4/15,102.2,0,0,65,56,76,2.7,3.4,11.3,24.2,,0,0,,
7/5/15,102.2,0,0,67,56,79,2.5,3.3,10.9,22.6,,0,0,,
7/6/15,102.2,0,0,65,55,78,2.9,3.2,10.4,21.1,,0,0,,
7/7/15,102.2,0,0,61,53,72,2.6,2.6,9.9,19.3,,0,0,,
7/8/15,102.2,0,0,68,60,78,2.1,2.4,9.8,17.6,,0,0,,
7/9/15,102.2,0,0,65,54,78,2.4,2.7,9.2,16,,0,0,,
7/10/15,102.2,0,0,53,48,56,2,3.1,9.7,14.6,,0,0,,
7/11/15,102.2,0,0,49,46,59,1.5,2.2,9.9,13.9,,0,0,,
7/12/15,102.2,0,0,52,45,62,2.7,3.2,9.8,13.8,,0,0,,
7/13/15,102.2,0,0,52,46,61,1.3,2.3,8.9,13.2,,0,0,,
7/14/15,102.2,0,0,53,45,64,2,1.8,9.3,12.5,,0,0,,
7/15/15,102.2,0,0,52,45,63,1.8,3.1,9.3,12,,0,0,,
7/16/15,102.2,0,0,48,43,60,2.1,1.2,9.6,11,,0,0,,
7/17/15,102.2,0,0,55,42,67,1.5,1.9,9.3,10.5,,0,0,,
7/18/15,102.2,0,0,64,54,74,2.2,1.7,9.2,9.9,,0,0,,
7/19/15,102.2,0,0,65,55,78,2.4,2,9.2,9.5,,0,0,,
7/20/15,102.2,0,0,58,46,70,1.2,1.7,8.3,8.6,,0,0,,
7/21/15,102.2,0,0,48,42,58,1.9,1.3,9.2,8.3,,0,0,,
7/22/15,102.2,0.1,0.1,46,41,58,1.1,0.7,8.8,8.2,,0,0,0,
7/23/15,102.3,0,0,49,42,61,1.3,1.7,8.1,8.1,,0,0,,
7/24/15,102.3,0.1,0.1,50,42,61,1.2,0.6,8.4,7.9,,0,0,0,
7/25/15,102.4,0.1,0.1,46,41,49,1.9,1.5,8.5,7.7,,0,0,0,
7/26/15,102.5,0.1,0.1,43,39,53,2.1,1.7,8.4,7.7,,0,0,0,
7/27/15,102.6,0,0,45,40,56,1.5,1.6,7.9,7.8,,0,0,,
7/28/15,102.6,0.1,0.1,53,42,65,1.6,1.8,8.5,8.2,,0,0,0,
7/29/15,102.7,0,0,63,51,74,1.8,2.4,7.9,7.9,,0,0,,
7/30/15,102.7,0,0,69,58,83,1.8,1.6,8.2,8,,0,0,,
7/31/15,102.7,0,0,69,59,83,2.3,1.2,8.6,7.6,,0,0,,
8/1/15,102.7,0,0,67,58,79,0.7,1.6,7.9,7.6,,0,0,,
8/2/15,102.7,0,0,64,56,75,1.6,1.5,8.1,7.3,,0,0,,
8/3/15,102.7,0,0,58,49,67,0.9,1.3,7.9,7.2,,0,0,,
8/4/15,102.7,0,0,53,44,65,1.5,2,8.3,7.2,,0,0,,
8/5/15,102.7,0,0,48,40,60,0.5,0.8,7.8,7.1,,0,0,,
8/6/15,102.7,0,0,49,41,60,0.6,1.7,7.2,6.9,,0,0,,
8/7/15,102.7,0,0,55,45,67,0.7,1.3,8.1,6.9,,0,0,,
8/8/15,102.7,0,0,54,46,67,0.5,0.1,7.4,6.6,,0,0,,
8/9/15,102.7,0,0,55,43,70,0.2,0.8,7.4,6.6,,0,0,,
8/10/15,102.7,0,0,60,52,70,0.5,1.1,7.5,6.6,,0,0,,
8/11/15,102.7,0,0,65,53,74,0.5,1.2,7.7,6.5,,0,0,,
8/12/15,102.7,0,0,66,56,78,0.3,1.2,7.8,6.2,,0,0,,
8/13/15,102.7,0,0,63,54,73,0.6,0.9,7,6,,0,0,,
8/14/15,102.7,1.1,1.1,50,45,56,0.6,0,7.6,6.1,,0,0,0,
8/15/15,103.8,0,0,44,40,49,3.1,0.1,7,15.6,,0,0,,
8/16/15,103.8,0,0,51,41,63,5.7,0.8,6.9,24.5,,0,0,,
8/17/15,103.8,0,0,56,47,67,5,1,7.7,24.2,,0,0,,
8/18/15,103.8,0,0,64,54,75,3.4,1.5,7.7,23.3,,0,0,,
8/19/15,103.8,0,0,62,52,73,2.2,1.5,7.8,22.5,,0,0,,
8/20/15,103.8,0,0,52,44,62,2.4,1.1,8.1,21.5,,0,0,,
8/21/15,103.8,0,0,45,39,55,2.3,1.1,7.6,20.2,,0,0,,
8/22/15,103.8,0,0,56,44,67,2,0.4,7.8,19.2,,0,0,,
8/23/15,103.8,0,0,60,50,71,2.1,0.8,7.9,18.1,,0,0,,
8/24/15,103.8,0,0,54,48,65,1.7,1.7,8,16.3,,0,0,,
8/25/15,103.8,0,0,56,47,67,0.8,1.1,7.9,14.9,,0,0,,
8/26/15,103.8,0,0,62,55,72,1.3,1.7,7.5,13.5,,0,0,,
8/27/15,103.8,0.1,0.1,60,52,71,0.8,1.4,7.8,11.9,,0,0,0,
8/28/15,103.9,0,0,56,49,62,0.2,0.5,8.4,10.4,,0,0,,
8/29/15,103.9,1,1,49,44,60,0.7,0.2,8.1,9.8,,0,0,0,
8/30/15,104.9,1,1,43,40,47,4.7,17.5,21.1,34.4,,0,0,0,
8/31/15,105.9,0.1,0.1,44,41,49,8.5,13.5,25.6,33.6,,0,0,0,
9/1/15,106,0.2,0.2,46,43,53,10.5,12.4,25.8,32.4,,0,0,0,
9/2/15,106.2,0.1,0.1,41,36,45,13.5,15.3,26.2,31.6,,0,0,0,
9/3/15,106.3,0,0,39,35,48,13.6,16.1,28.4,33.1,,0,0,,
9/4/15,106.3,0.4,0.4,38,34,48,11.6,15.6,28.2,32.5,,0,0,0,
9/5/15,106.7,0.1,0.1,38,33,48,15,18.7,29.6,34.1,,0,0,0,
9/6/15,106.8,0.6,0.6,40,36,45,14.6,18.4,29.8,33.4,,0,0,0,
9/7/15,107.4,0,0,44,41,50,16.1,20.6,31.5,34.3,,0,0,,
9/8/15,107.4,0,0,49,42,59,14.6,20.3,31,33.7,,0,0,,
9/9/15,107.4,0,0,53,45,63,14.9,19.4,30.8,33.1,,0,0,,
9/10/15,107.4,0,0,62,49,73,12.5,18.5,30.5,32.6,,0,0,,
9/11/15,107.4,0,0,66,60,76,10.8,17.4,30.1,31.9,,0,0,,
9/12/15,107.4,0,0,61,50,70,9.1,15.8,29.5,31.4,,0,0,,
9/13/15,107.4,0,0,47,36,56,7.4,14.2,28.5,31,,0,0,,
9/14/15,107.4,0,0,38,33,43,6.2,14.2,28,30.5,,0,0,,
9/15/15,107.4,0,0,37,31,43,6.6,14.2,28,30.5,,0,0,,
9/16/15,107.4,0.1,0.1,41,35,51,5.8,14.2,27.5,30,,0,0,0,
9/17/15,107.5,0.5,0.5,42,40,45,6.3,14,27.4,29.5,,0,0,0,
9/18/15,108,0.1,0.1,44,39,54,16,18.1,29.7,31.5,,0,0,0,
9/19/15,108.1,0.2,0.2,47,42,51,14.5,17.9,29.7,31.5,,0,0,0,
9/20/15,108.3,0.1,0.1,51,48,56,17.9,21,30.5,31.5,,0,0,0,
9/21/15,108.4,0,0,44,39,50,18.6,21.4,31.1,31.9,,0,0,,
9/22/15,108.4,0,0,42,36,52,17.5,21.4,31.4,32.3,,0,0,,
9/23/15,108.4,0,0,47,36,59,15.7,20.5,31,32.1,,0,0,,
9/24/15,108.4,0.1,0.1,53,45,62,14.8,19.6,30.8,31.8,,0,0,0,
9/25/15,108.5,0.1,0.1,48,41,53,13.5,18.4,30.3,31.4,,0,0,0,
9/26/15,108.6,0,0,40,34,44,15.7,18.5,30,31.2,,0,0,,
9/27/15,108.6,0,0,42,31,51,15.7,18.9,30,31,,0,0,,
9/28/15,108.6,0,0,51,43,59,14.9,18.4,30.2,30.9,,0,0,,
9/29/15,108.6,0,0,56,49,66,13.5,17,29.4,30.6,,0,0,,
9/30/15,108.6,0,0,53,48,64,13.2,16.5,29.2,30.3,,0,0,,
10/1/15,0,0.1,0.1,53,45,62,11.3,16.6,29,30,,0,0,0,
10/2/15,0.1,0.1,0.1,43,39,47,10.3,15.6,28.5,29.6,,0,0,0,
10/3/15,0.2,0.1,0.1,47,35,55,11.4,16.9,28.3,29.5,,0,0,0,
10/4/15,0.3,0.1,0.1,51,46,60,14.3,18.2,29.2,29.6,,0,0,0,
10/5/15,0.4,0,0,55,49,64,13.6,16.8,29.1,29.3,,0,0,,
10/6/15,0.4,0,0,52,48,60,11.6,16.5,28.8,29.2,,0,0,,
10/7/15,0.4,1.4,1.4,49,45,51,11.8,15.7,28.4,28.9,,0,0,0,
10/8/15,1.8,0,0,54,44,61,19.5,26,32.9,34.7,,0,0,,
10/9/15,1.8,0.1,0.1,53,48,61,18.3,23.8,32.5,34.1,,0,0,0,
10/10/15,1.9,1.1,1.1,46,38,51,20.4,25,33.2,34,,0,0,0,
10/11/15,3,0.1,0.1,42,35,49,23.9,30.8,34.5,35.8,,0,0,0,
10/12/15,3.1,0,0,47,42,55,20.5,26.3,33.6,34.9,,0,0,,
10/13/15,3.1,0,0,45,39,49,19.2,25.4,33.2,34.5,,0,0,,
10/14/15,3.1,0,0,53,41,62,19.2,24.3,33.2,34.2,,0,0,,
10/15/15,3.1,0,0,56,51,62,17.5,23.4,32.6,34.1,,0,0,,
10/16/15,3.1,0,0,64,56,74,16.5,22.6,32.3,33.8,,0,0,,
10/17/15,3.1,0,0,53,45,64,16.9,22.4,32.2,33.3,,0,0,,
10/18/15,3.1,0.2,0.2,45,42,46,16.6,21.7,31.8,33.3,,0,0,0,
10/19/15,3.3,0.2,0.2,44,43,48,20.3,23.8,32.1,33.2,,0,0,0,
10/20/15,3.5,0,0,43,39,49,21.8,23.9,32.5,33.5,,0,0,,
10/21/15,3.5,0,0,45,41,51,21.2,24.8,33,33.7,,0,0,,
10/22/15,3.5,0,0,39,35,46,20.3,24.2,32.6,33.6,,0,0,,
10/23/15,3.5,0,0,46,37,54,19.2,23.3,32.3,33.5,,0,0,,
10/24/15,3.5,0,0,47,43,51,18.4,23.1,32.4,33.3,,0,0,,
10/25/15,3.5,1.1,1.1,43,37,48,17.9,22.4,32.2,33.2,,0,0,0,
10/26/15,4.6,1.5,1.5,36,33,38,24.7,32,34.6,35.3,,0,0,33,
10/27/15,6.1,0.1,0.1,43,37,51,24.6,29.5,34.7,35.6,,0.5,2,0,
10/28/15,6.2,1.1,1.1,42,37,49,24.2,28.5,34.5,35.3,,0.3,1,0,
10/29/15,7.3,0.8,0.8,41,38,43,27.7,34.3,35.5,36.4,,0.3,1,0,
10/30/15,8.1,4.5,4.5,42,36,45,26,30.5,34.9,35.8,,0.2,1,0,
10/31/15,12.6,3.4,3.4,42,37,46,28.7,36.7,36.9,37,,0,0,0,
